"","Sector.x","URN","Places","Local.authority","Organisation","Registration.date","Overall.experiences.and.progress.of.children.and.young.people","Latest.full.inspection.date","Homes","Join","Leave","keep","Organisation_fame_search","X.x","Company.name","X.1","X.y","Indiv","Invest","LA_owned_companies","Sector.y","Sector_merge","year","joined","left","age","X.x.x","profit_margin_average","ebitda_margin_average","salaries_turnover_average","Region.Country.name","net_loss","median_house_price_detached","median_wage","average_house_price_per_sq_m","residential_expenditure","Unemployment.rate...aged.16.64.","occupancy_rate_fte","X..of.white...aged.16.","claimant_count_rate","rel_pov_per","overall.average","number_of_inspections","ever_outstanding","ever_inadequate","children_in_care","net_loss_s","median_wage_s","median_house_price_detached_s","average_house_price_per_sq_m_s","children_in_care_s","residential_expenditure_s","claimant_count_rate_s","X..of.white...aged.16._s","Unemployment.rate...aged.16.64._s","occupancy_rate_fte_s","rel_pov_per_s","closed","age_years","X.y.y","chain_size","binary_sector_private","net_loss_2014","needQuint","houseQuint","chain_size_0s","X.x.x.x","reqs_per","recs_per","house_price_2014","children_in_care_23","X.y.y.y","sector_third","sector_invest","sector_corp","sector_indiv","sector_la","majority"
"1619","Local Authority","2626773",3,"HERTFORDSHIRE","Hertfordshire County Council","03/02/2021","Good",2023-02-01,1,"2021-02-03",NA,NA,"Hertfordshire County Council",NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2023,1,0,34,NA,NA,NA,NA,"East of England",50.3636363636364,68.1590909090909,16.0727272727273,4834.36666666667,23958843.0909091,3.4,92.07,87.64,2.24545454545455,11.4484368111976,3,3,0,0,104.714285714286,1.1182372832618,1.29682305089581,1.04191005466094,1.69213684329749,0.673841223779254,0.593783822031146,-0.843421734281609,-0.0899187828896961,-0.804351116322822,1.18588711315483,-1.36304237248039,"0",2.83333333333333,1580,7,"0",65,"5","4",0.7,NA,NA,NA,NA,53.72,NA,NA,0,NA,NA,1,"Con"
"1620","Private","2629230",2,"WOLVERHAMPTON","Stepping Stones Care (Midlands) Limited","08/06/2021","Good",2022-05-26,1,"2021-06-08",NA,NA,"Stepping Stones Care (Midlands) Limited",778,"STEPPING STONES CARE (MIDLANDS) LIMITED",790,790,0,0,0,"Corporate owned","Corporate owned",2022,1,0,30,850,NA,NA,NA,"West Midlands",-0.545454545454545,24.7309818181818,13.7145454545455,1624,9844253.09090909,7.88,83.79,70.87,6.38181818181818,32.0874466926098,2.25,4,0,1,36.2142857142857,0.419876815875374,-0.339094900448395,-0.391059520342208,-0.56319304159447,-0.872940163723216,-0.735005849946226,2.39344823666724,-1.44964587836931,2.37502058543409,-0.061700704311868,1.38939166941153,"0",2.5,1581,4,"1",24,"2","2",0.4,NA,NA,NA,1644,NA,NA,NA,NA,1,NA,NA,"Lab"
"1621","Local Authority","2633410",3,"CORNWALL","Cornwall Council","10/05/2021","Good",2023-02-28,1,"2021-05-10",NA,NA,"Cornwall Council",NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2023,1,0,31,NA,NA,NA,NA,"South West",19.3636363636364,32.4079545454545,12.3054545454545,2287.66666666667,11389683.2727273,3.32,84.06,98.51,2.40909090909091,21.0855722902673,3,3,0,0,35.3571428571429,0.692985641513993,-1.3166094820149,-0.137747355097288,-0.096957429793129,-0.892295092451089,-0.589514435433858,-0.715369735430885,0.791430860990053,-0.861125610997053,-0.021018492872737,-0.0778266614881043,"0",2.58333333333333,1582,9,"0",18,"4","3",0.9,NA,NA,NA,2241,24.9,NA,NA,0,NA,NA,1,"Con"
"1622","Voluntary","2633818",3,"LIVERPOOL","Positive Homes for Positive Futures ltd","16/07/2021","Good",2022-11-30,1,"2021-07-16",NA,NA,"Positive Homes for Positive Futures ltd",1057,"POSITIVE HOMES FOR POSITIVE FUTURES LIMITED",657,657,0,0,0,"Corporate owned","Third sector",2022,1,0,29,806,NA,NA,NA,"North West",39.3636363636364,27.5771636363636,15.2581818181818,1414.33333333333,22387419.3636364,6.02,86.02,88.89,5.14545454545455,28.1800664539038,2.5,4,0,0,96.3571428571429,0.967341539415802,0.731756557293496,-0.297145876949536,-0.710486964157526,0.485130668682498,0.445845297490215,1.42594424535066,0.0114323721102752,1.05501358425823,0.274304227203922,0.868300471460412,"0",2.41666666666667,1583,1,"0",9,"5","1",0.1,NA,NA,NA,1391,49.7,NA,1,NA,NA,NA,NA,"Lab"
"1623","Private","2635269",2,"LIVERPOOL","Vita Spirit Limited","27/10/2021","Requires improvement to be good",2022-05-10,1,"2021-10-27",NA,NA,"Vita Spirit Limited",1062,"VITA SPIRIT LIMITED",889,889,8,0,0,"Individual owned","Individual owned",2022,1,0,26,888,NA,NA,NA,"North West",39.3636363636364,27.5771636363636,15.2581818181818,1414.33333333333,22387419.3636364,6.02,86.02,88.89,5.14545454545455,28.1800664539038,2.5,3,0,0,96.3571428571429,0.967341539415802,0.731756557293496,-0.297145876949536,-0.710486964157526,0.485130668682498,0.445845297490215,1.42594424535066,0.0114323721102752,1.05501358425823,0.274304227203922,0.868300471460412,"0",2.16666666666667,1584,1,"1",9,"5","1",0.1,NA,NA,NA,1391,49.7,NA,NA,NA,NA,1,NA,"Lab"
"1624","Private","2635562",3,"NOTTINGHAMSHIRE","A&m Care Solutions Ltd - T/a Metropolitan Care Solutions","18/03/2021","Outstanding",2023-02-07,1,"2021-03-18",NA,NA,"A&m Care Solutions Ltd -",678,"A&M CARE SOLUTIONS LTD",18,18,4,0,0,"Individual owned","Individual owned",2023,1,0,33,700,NA,NA,NA,"East Midlands",-9.36363636363636,26.0930909090909,13.1090909090909,1667.57142857143,29052576,4.39,90.79,94.97,2.65454545454545,19.1932172779861,3.66666666666667,3,1,0,102.857142857143,0.29891080634594,-0.759110843237617,-0.346114876746926,-0.532583471041393,0.631905544868864,1.07332305635614,-0.5232917371548,0.504404390030135,-0.10176674472922,0.993023295961913,-0.330192563974475,"0",2.75,1585,3,"1",-6,"2","2",0.3,NA,NA,NA,NA,68.9,NA,NA,NA,NA,1,NA,"Con"
"1625","Local Authority","SC472977",1,"BRADFORD","City of Bradford Metropolitan District Council","30/01/2014","Good",2022-09-07,1,NA,NA,NA,"City of Bradford Metropolitan District Council",NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2022,0,0,119,NA,NA,NA,NA,"Yorkshire and The Humber",42.3636363636364,28.2907727272727,13.7836363636364,1637,28947929.1818182,6.62,75.27,73.84,5.30909090909091,41.0379124298289,2.55555555555556,16,0,1,120.714285714286,1.00849492410107,-0.291165153223199,-0.273599373610471,-0.554060350052405,1.03513322669954,1.06347129224501,1.55399624420139,-1.20883553408938,1.48082229431496,-1.34545048750225,2.58303258181287,"0",9.91666666666667,1586,13,"0",19,"5","2",1.3,2529,1.83333333333333,2.16666666666667,1658,99.36,NA,NA,0,NA,NA,1,"Lab"
"1626","Private","SC473329",5,"WEST BERKSHIRE","Amegreen Children's Services Limited","17/12/2013","Outstanding",2022-07-20,1,NA,NA,NA,"Amegreen childrens Services Limited",2,"AMEGREEN CHILDRENS SERVICES LIMITED",59,59,18,0,0,"Individual owned","Individual owned",2022,0,0,120,536,NA,NA,NA,"South East",-37.1818181818182,52.1659090909091,18.0381818181818,3938,3165849.18181818,2.89,79.7,94.42,1.65454545454545,9.15917311436795,3.75,12,1,0,14.2307692307692,-0.0826933061902132,2.66029822853891,0.514193250206624,1.06242605289318,-1.36934445757076,-1.36373074664484,-1.30583173013145,0.459809881830148,-1.16628851987104,-0.677960870186122,-1.6683403187591,"0",10,1587,3,"1",-28,"1","4",0.3,2530,1.8,3.4,3644,NA,NA,NA,NA,NA,1,NA,"LD"
"1627","Private","SC475323",3,"STAFFORDSHIRE","Horizon Care and Education Group Limited","06/02/2014","Good",2022-07-12,1,NA,NA,NA,"Horizon Care and Education Group Limited",765,"HORIZON CARE AND EDUCATION GROUP LIMITED",408,408,0,2313,0,"Investment owned","Investment owned",2022,0,0,118,38,1.323,6.877,59.701,"West Midlands",-168.090909090909,28.5755181818182,13.3136363636364,1960.95833333333,27026296.0909091,3.49,84.07,96.09,2.25454545454545,18.2369178250539,2.77777777777778,16,1,1,109.928571428571,-1.87847736518387,-0.617213565268285,-0.26420380973432,-0.326474847682024,0.791583706873812,0.882563011910272,-0.836307734345458,0.59521502491011,-0.740479809814313,-0.0195117443009187,-0.457725385733705,"0",9.83333333333333,1588,60,"1",-109,"1","2",6,2557,0.4,1.2,NA,36.3,NA,0,1,0,0,0,"Con"
"1628","Private","SC476231",4,"SHROPSHIRE","Cambian Childcare Ltd","14/03/2014","Requires improvement to be good",2022-11-16,1,NA,NA,NA,"Cambian Childcare Ltd",18,"CAMBIAN CHILDCARE LIMITED",154,154,0,13632,0,"Investment owned","Investment owned",2022,0,0,117,12,11.306,13.811,56.869,"West Midlands",-94.6363636363636,30.7222727272727,13.1,2135.33333333333,13039822.1818182,3.31,89.08,97.9,2.13636363636364,17.1903701020499,3,12,1,0,54.7857142857143,-0.87084297652632,-0.765417388925143,-0.193368721285119,-0.203973840939896,-0.453583374619314,-0.434165428503582,-0.928789733515425,0.741971497350069,-0.868222422831332,0.735369290180747,-0.597293785371665,"0",9.75,1589,225,"1",-97,"1","3",22.5,2575,0.2,2.4,2040,20.4,NA,0,1,0,0,0,"Con"
"1629","Private","2594543",4,"BARNSLEY","Keswick Care Limited","08/07/2020","Outstanding",2022-10-05,1,"2020-07-08",NA,NA,"Keswick Care Limited",222,"KESWICK CARE LIMITED",470,470,28,0,0,"Individual owned","Individual owned",2022,1,0,41,380,NA,NA,NA,"Yorkshire and The Humber",-13,22.1873636363636,13.7018181818182,1518.33333333333,6441021,4.74,87.74,97.81,3.57272727272727,26.1703382597936,3.5,2,1,0,23.4285714285714,0.249027915818338,-0.347924064410932,-0.474989664695035,-0.637425431821002,-1.16165118391398,-1.05539628663209,0.195222256396484,0.73467421419007,0.146621669470539,0.533464981556908,0.60028159225047,"0",3.41666666666667,1590,5,"1",-17,"1","1",0.5,NA,NA,NA,1414,17.52,NA,NA,NA,NA,1,NA,"Lab"
"1630","Private","2642400",1,"LANCASHIRE","Connect Care Solutions Limited","27/07/2021","Requires improvement to be good",2023-02-07,1,"2021-07-27",NA,NA,"Connect Care Solutions Limited",874,"CONNECT CARE SOLUTIONS LIMITED",234,234,0,0,0,"Corporate owned","Corporate owned",2023,1,0,29,837,NA,NA,NA,"North West",-236.272727272727,27.0263,13.5054545454545,1571.80555555556,41367840.9090909,3.81,78.76,92.9,3.1,23.4520010157247,2.66666666666667,3,0,0,120.142857142857,-2.81378156257641,-0.48414545126149,-0.31532237248224,-0.599860407849899,1.02222994088096,2.2327188885316,-0.174705740283385,0.336566877350183,-0.513381831117391,-0.819595235937173,0.237762071648069,"0",2.41666666666667,1591,2,"1",-137,"1","1",0.2,NA,NA,NA,NA,9.9,NA,NA,NA,1,NA,NA,"Con"
"1631","Private","2643361",3,"ENFIELD","Carterhatch Homes Limited","20/12/2021","Requires improvement to be good",2022-10-19,1,"2021-12-20",NA,NA,"Carterhatch Homes Limited",1084,"CARTERHATCH HOMES LIMITED",182,182,26,0,0,"Individual owned","Individual owned",2022,1,0,24,897,NA,NA,NA,"London",14.4545454545455,89.9090909090909,15.0327272727273,5722.66666666667,4728167.09090909,5.69,85.65,62.48,4.67272727272727,16.0226589724036,2.5,3,0,0,22.7142857142857,0.625643739301731,0.575354224242855,1.7595809113652,2.31618068151416,-1.17778029118721,-1.21664947103249,1.05601624867079,-2.12991483072912,0.820818793727026,0.218554530046594,-0.753020628994582,"0",2,1592,1,"1",17,"4","5",0.1,NA,NA,NA,5102,NA,NA,NA,NA,NA,1,NA,"Lab"
"1632","Private","2643709",3,"BEDFORD","Williams Welfare Ltd","14/12/2021","Good",2022-05-24,1,"2021-12-14",NA,NA,"Williams Welfare Ltd",1085,"WILLIAMS WELFARE LTD",902,902,9,0,0,"Individual owned","Individual owned",2022,1,0,24,898,NA,NA,NA,"East of England",-6.90909090909091,39.3222272727273,14.3781818181818,2742,5237893.77777778,3.72,73.21,82.94,3.46363636363636,18.312128087089,3,3,0,0,23.1428571428571,0.332581757452071,0.121282934740993,0.0903984854392032,0.222218431023158,-1.16810282682327,-1.16866227784854,0.109854257162668,-0.470999125689588,-0.5772531376259,-1.6558406932971,-0.447695288034521,"0",2,1593,1,"1",-1,"2","3",0.1,NA,NA,NA,2588,NA,NA,NA,NA,NA,1,NA,"Con plurality"
"1633","Private","2645858",3,"LANCASHIRE","Helpful Investments Limited","07/09/2021","Requires improvement to be good",2023-02-21,1,"2021-09-07",NA,NA,"Helpful Investments Limited",1090,"HELPFUL INVESTMENTS LIMITED",382,382,0,0,0,"Corporate owned","Corporate owned",2023,1,0,27,232,NA,NA,NA,"North West",-236.272727272727,27.0263,13.5054545454545,1571.80555555556,41367840.9090909,3.81,78.76,92.9,3.1,23.4520010157247,2,5,0,1,120.142857142857,-2.81378156257641,-0.48414545126149,-0.31532237248224,-0.599860407849899,1.02222994088096,2.2327188885316,-0.174705740283385,0.336566877350183,-0.513381831117391,-0.819595235937173,0.237762071648069,"0",2.25,1594,1,"1",-137,"1","1",0.1,NA,NA,NA,NA,9.9,NA,NA,NA,1,NA,NA,"Con"
"1634","Private","2645897",1,"NOTTINGHAMSHIRE","Safe Haven Adolescent Care Group Ltd","31/08/2021","Good",2022-09-20,1,"2021-08-31",NA,NA,"Safe Haven Adolescent Care Group Ltd",896,"SAFE HAVEN ADOLESCENT CARE GROUP LIMITED",733,733,4,0,0,"Individual owned","Individual owned",2022,1,0,28,817,NA,NA,NA,"East Midlands",-9.36363636363636,26.0930909090909,13.1090909090909,1667.57142857143,29052576,4.39,90.79,94.97,2.65454545454545,19.1932172779861,3.5,3,1,0,102.857142857143,0.29891080634594,-0.759110843237617,-0.346114876746926,-0.532583471041393,0.631905544868864,1.07332305635614,-0.5232917371548,0.504404390030135,-0.10176674472922,0.993023295961913,-0.330192563974475,"0",2.33333333333333,1595,3,"1",-6,"2","2",0.3,NA,NA,NA,NA,68.9,NA,NA,NA,NA,1,NA,"Con"
"1635","Private","SC020859",6,"WALSALL","Progress Children's Services Limited","03/11/2021","Requires improvement to be good",2022-11-29,1,NA,NA,NA,"Progress childrens Services Limited",833,"PROGRESS CHILDREN'S SERVICES LIMITED",676,676,6912,6924,0,"Investment owned","Investment owned",2022,0,0,25,289,NA,NA,NA,"West Midlands",4.90909090909091,28.0629363636364,13.3945454545455,1696.66666666667,11657877.7272727,6.67,81.79,81.83,4.8,32.7116757564055,2.55555555555556,19,0,1,47.7857142857143,0.494701151666776,-0.561085308649305,-0.28111714456584,-0.512143637590104,-0.611648625896939,-0.564265808213259,1.15561224777691,-0.560998951329563,1.51630635348635,-0.363050418675806,1.47263933172682,"0",2.08333333333333,1596,6,"1",1,"2","2",0.6,956,2.83333333333333,0.833333333333333,1644,34.5,NA,0,1,0,0,0,"Con"
"1636","Private","SC363630",3,"BARNSLEY","Castle Homes Care Limited","25/01/2008","Requires improvement to be good",2023-03-01,1,NA,NA,NA,"Castle Homes Care Limited",1138,"CASTLE HOMES CARE LIMITED",188,188,0,1240,0,"Investment owned","Investment owned",2023,0,0,191,129,10.2777777777778,14.9844444444444,59.5544444444444,"Yorkshire and The Humber",-13,22.1873636363636,13.7018181818182,1518.33333333333,6441021,4.74,87.74,97.81,3.57272727272727,26.1703382597936,3.625,11,1,0,23.4285714285714,0.249027915818338,-0.347924064410932,-0.474989664695035,-0.637425431821002,-1.16165118391398,-1.05539628663209,0.195222256396484,0.73467421419007,0.146621669470539,0.533464981556908,0.60028159225047,"0",15.9166666666667,1597,127,"1",-17,"1","1",12.7,1711,0.166666666666667,0.166666666666667,1414,17.52,NA,0,1,0,0,0,"Lab"
"1637","Local Authority","SC370982",5,"SHROPSHIRE","Shropshire Council","16/06/2008","Outstanding",2023-01-05,1,NA,NA,NA,"Shropshire Council",NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2023,0,0,186,NA,NA,NA,NA,"West Midlands",-94.6363636363636,30.7222727272727,13.1,2135.33333333333,13039822.1818182,3.31,89.08,97.9,2.13636363636364,17.1903701020499,3.625,11,1,0,54.7857142857143,-0.87084297652632,-0.765417388925143,-0.193368721285119,-0.203973840939896,-0.453583374619314,-0.434165428503582,-0.928789733515425,0.741971497350069,-0.868222422831332,0.735369290180747,-0.597293785371665,"0",15.5,1598,6,"0",-97,"1","3",0.6,1749,3,3.6,2040,20.4,NA,NA,0,NA,NA,1,"Con"
"1638","Private","SC372117",3,"ROCHDALE","Meadows Care Limited","13/06/2008","Good",2022-05-10,1,NA,NA,NA,"Meadows Care Limited",638,"MEADOWS CARE LIMITED",528,528,0,0,0,"Corporate owned","Corporate owned",2022,0,0,186,89,NA,NA,NA,"North West",-27.7272727272727,25.2017272727273,12.5527272727273,1526.33333333333,9029762.54545454,5.69,86.68,79.6,4.85454545454545,32.8263199870395,2.77777777777778,13,1,1,41.2142857142857,0.0470022091815511,-1.1450714393142,-0.37552663327769,-0.631805313948962,-0.760036412810627,-0.811684423303526,1.19829624739382,-0.741809411849512,0.820818793727026,0.373749632944023,1.48792837344522,"0",15.5,1599,22,"1",-30,"1","1",2.2,1753,1.5,1.83333333333333,1425,12.24,NA,NA,NA,1,NA,NA,"Lab"
"1639","Private","SC482299",10,"HAMPSHIRE","Hillcrest Children's Services Ltd","22/09/2014","Good",2023-02-28,1,"2014-09-22",NA,NA,"Hillcrest childrens Services Ltd",27,"HILLCREST CHILDRENS SERVICES LIMITED",393,393,0,144,0,"Investment owned","Investment owned",2023,0,0,111,56,10.924,16.575,51.77,"South East",-28.1818181818182,46.5927272727273,15.6472727272727,3536.12121212121,39006609.3636364,3.12,87.43,94.63,1.79090909090909,11.2921167223321,3.14285714285714,10,1,0,140.428571428571,0.0407668478656009,1.0016767127196,0.330298529745791,0.780100283124247,1.4802965874406,2.01042549632204,-1.19912173108918,0.476836875870143,-1.00306184768263,0.486755775830497,-1.38388933832308,"0",9.25,1600,13,"1",-4,"1","4",1.3,2697,2.5,2,NA,64.31,NA,0,1,0,0,0,"Con"
"1640","Private","SC482380",4,"CAMBRIDGESHIRE","Keys Direct Care Limited","31/03/2015","Good",2023-01-25,1,"2015-03-31",NA,NA,"Keys Direct Care Limited",645,"KEYS DIRECT CARE LIMITED",479,479,0,0,0,"Corporate owned","Corporate owned",2023,0,0,105,164,2.592,3.736,60.518,"East of England",-31.3636363636364,37.2408909090909,16.0281818181818,3258.86666666667,12868966.9090909,3.32,80.04,92.97,1.69090909090909,13.1346674338974,3.14285714285714,9,1,0,81.7857142857143,-0.00288068134605056,1.26592097702694,0.0217219589481398,0.58532487987256,0.156096880308667,-0.450250254332946,-1.27737573038684,0.342242542030181,-0.861125610997053,-0.626731418744252,-1.13816537522775,"0",8.75,1601,7,"1",-11,"1","4",0.7,2705,0.666666666666667,1.16666666666667,NA,19.04,NA,NA,NA,1,NA,NA,"Con plurality"
"1641","Private","1258386",3,"KENT","Parkview Care (Broadstairs) Limited","04/09/2017","Requires improvement to be good",2023-01-31,1,"2017-09-04",NA,NA,"Parkview Care (Broadstairs) Limited",969,"PARKVIEW CARE (BROADSTAIRS) LIMITED",623,623,4,0,0,"Individual owned","Individual owned",2023,1,0,75,465,NA,NA,NA,"South East",-141,44.7295363636364,14.2936363636364,3260.16666666667,23672013.1818182,4.41,86.02,93.39,2.88181818181818,16.2387247448216,2.5,7,0,0,140.5,-1.50684983075324,0.062632059847002,0.268820009473108,0.586238149026767,1.48190949816793,0.566780797443524,-0.345441738751016,0.376296530110172,-0.0875731210606622,0.274304227203922,-0.72420593339106,"0",6.25,1602,6,"1",-143,"1","4",0.6,396,7,5,NA,16.92,NA,NA,NA,NA,1,NA,"Con"
"1642","Private","1263124",5,"WILTSHIRE","Autonomy Plus Limited","26/09/2017","Requires improvement to be good",2022-09-06,1,"2017-09-26",NA,NA,"Autonomy Plus Limited",525,"AUTONOMY PLUS LIMITED",105,105,0,0,0,"Corporate owned","Corporate owned",2022,1,0,75,671,NA,NA,NA,"South West",-0.545454545454546,37.9954090909091,14.0427272727273,2780.33333333333,11935555.0536364,2.96,83.8,96.92,1.81818181818182,12.03503922178,2.25,12,0,1,38.5,0.419876815875374,-0.111428601128711,0.0466183134283418,0.249148162493351,-0.82132702044889,-0.538124435108245,-1.17777973128072,0.662512191830091,-1.11661083703109,-0.0601939557400497,-1.28481262923108,"0",6.25,1603,2,"1",-4,"2","3",0.2,425,2,2,2736,NA,NA,NA,NA,1,NA,NA,"Con"
"1643","Private","1263329",1,"STAFFORDSHIRE","Albrighton Care Limited","13/09/2017","Good",2022-11-15,1,"2017-09-13",NA,NA,"Albrighton Care Limited",974,"ALBRIGHTON CARE LIMITED",50,50,1,0,0,"Individual owned","Individual owned",2022,1,0,75,531,NA,NA,NA,"West Midlands",-168.090909090909,28.5755181818182,13.3136363636364,1960.95833333333,27026296.0909091,3.49,84.07,96.09,2.25454545454545,18.2369178250539,2.83333333333333,6,0,0,109.928571428571,-1.87847736518387,-0.617213565268285,-0.26420380973432,-0.326474847682024,0.791583706873812,0.882563011910272,-0.836307734345458,0.59521502491011,-0.740479809814313,-0.0195117443009187,-0.457725385733705,"0",6.25,1604,4,"1",-109,"1","2",0.4,432,1.33333333333333,3.33333333333333,NA,36.3,NA,NA,NA,NA,1,NA,"Con"
"1644","Private","1264016",6,"WALTHAM FOREST","Care 2 Share Ltd","07/09/2017","Good",2022-11-08,1,"2017-09-07",NA,NA,"Care 2 Share Ltd",658,"CARE 2 SHARE LIMITED",164,164,4,0,0,"Individual owned","Individual owned",2022,1,0,75,313,NA,NA,NA,"London",-9,65.4761363636364,15.7836363636364,6460.33333333333,4904399.63636364,6.13333333333333,75.78,60.91,4.58181818181818,21.4051801186746,3.33333333333333,6,1,0,41.1428571428571,0.3038990953987,1.09627489803249,0.953382317321406,2.83440238363188,-0.76164932353795,-1.2000584126832,0.984876249309281,-2.25721188140908,1.13544411838005,-1.26860631033944,-0.0352035186136158,"0",6.25,1605,2,"1",-3,"2","5",0.2,444,0,1,5687,NA,NA,NA,NA,NA,1,NA,"Lab"
"1645","Private","1266267",6,"WOLVERHAMPTON","Progress Children's Services Limited","08/05/2018","Good",2023-02-21,1,"2018-05-08",NA,NA,"Progress childrens Services Limited",833,"PROGRESS CHILDREN'S SERVICES LIMITED",676,676,6912,6924,0,"Investment owned","Investment owned",2023,1,0,67,289,NA,NA,NA,"West Midlands",-0.545454545454545,24.7309818181818,13.7145454545455,1624,9844253.09090909,7.88,83.79,70.87,6.38181818181818,32.0874466926098,3,5,0,0,36.2142857142857,0.419876815875374,-0.339094900448395,-0.391059520342208,-0.56319304159447,-0.872940163723216,-0.735005849946226,2.39344823666724,-1.44964587836931,2.37502058543409,-0.061700704311868,1.38939166941153,"0",5.58333333333333,1606,6,"1",24,"2","2",0.6,459,1,2.5,1644,NA,NA,0,1,0,0,0,"Lab"
"1646","Private","1268535",3,"WOLVERHAMPTON","Horizon Transitional Care Limited","02/07/2018","Good",2023-01-10,1,"2018-07-02",NA,NA,"Horizon Transitional Care Limited",883,"HORIZON TRANSITIONAL CARE LTD",413,413,54,0,0,"Individual owned","Individual owned",2023,1,0,66,609,NA,NA,NA,"West Midlands",-0.545454545454545,24.7309818181818,13.7145454545455,1624,9844253.09090909,7.88,83.79,70.87,6.38181818181818,32.0874466926098,3,5,0,0,36.2142857142857,0.419876815875374,-0.339094900448395,-0.391059520342208,-0.56319304159447,-0.872940163723216,-0.735005849946226,2.39344823666724,-1.44964587836931,2.37502058543409,-0.061700704311868,1.38939166941153,"0",5.5,1607,2,"1",24,"2","2",0.2,469,4.5,2,1644,NA,NA,NA,NA,NA,1,NA,"Lab"
"1647","Private","2509838",3,"BOLTON","Holistic Approach Ltd","13/02/2019","Requires improvement to be good",2022-07-19,1,"2019-02-13",NA,NA,"Holistic Approach Ltd",434,"HOLISTIC APPROACH LTD",396,396,4,0,0,"Individual owned","Individual owned",2022,1,0,58,579,NA,NA,NA,"North West",7.45454545454546,26.6142454545455,13.0927272727273,1580,11072436.2727273,5.98,87.58,81.61,4.74545454545455,33.8123718092113,3,5,1,0,48.2142857142857,0.529619175036097,-0.770462625475163,-0.328918673109608,-0.594103689890692,-0.601971161533002,-0.619381015835117,1.11292824816,-0.578836754609558,1.02662633692111,0.509357004407794,1.61942899377583,"0",4.83333333333333,1608,3,"1",9,"3","2",0.3,690,0.5,1,1595,30.75,NA,NA,NA,NA,1,NA,"Lab plurality"
